operon_id,gene_id,order
operon_90,g1304,1
operon_90,g1303,2
operon_90,g1302,3
operon_89,g1301,1
operon_89,g1300,2
operon_88,g1299,1
operon_88,g1298,2
operon_88,g1297,3
operon_88,g1296,4
operon_84,g1289,1
operon_84,g1288,2
operon_84,g1287,3
operon_84,g1286,4
operon_83,g1278,1
operon_83,g1277,2
operon_83,g1276,3
operon_588,g4037,1
operon_82,g1275,1
operon_588,g4036,2
operon_82,g1274,2
operon_82,GSOIDG00003622001,3
operon_588,g4035,3
operon_82,GSOIDG00003621001,4
operon_587,g4034,1
operon_587,g4033,2
operon_587,GSOIDG00016614001,3
operon_82,g1272,5
operon_586,g4029,1
operon_586,g4028,2
operon_1269,g7431,1
operon_1269,g7430,2
operon_1269,g7429,3
operon_1619,g11298,1
operon_1619,g11297,2
operon_1619,g11296,3
operon_1619,g11295,4
operon_1619,g11294,5
operon_584,g4018,1
operon_584,g4017,2
operon_1266,g7415,1
operon_1266,g7414,2
operon_1265,g7413,1
operon_1265,g7412,2
operon_1264,g7411,1
operon_1264,g7410,2
operon_581,g4011,1
operon_1264,g7409,3
operon_581,g4010,2
operon_580,g4005,1
operon_580,g4004,2
operon_580,g4003,3
operon_580,g4002,4
operon_1258,g7397,1
operon_81,g1248,1
operon_1258,g7396,2
operon_81,g1247,2
operon_579,g3991,1
operon_2320,g14072,1
operon_579,g3990,2
operon_2320,g14071,2
operon_80,g1237,1
operon_80,GSOIDG00003579001,2
operon_79,g1235,1
operon_79,g1234,2
operon_79,g1233,3
operon_78,GSOIDG00003574001,1
operon_78,g1231,2
operon_1511,g11246,1
operon_1511,g11245,2
operon_575,g3963,1
operon_575,g3962,2
operon_575,g3961,3
operon_573,g3954,1
operon_573,g3953,2
operon_573,g3952,3
operon_1476,g11232,1
operon_1476,g11231,2
operon_75,g1215,1
operon_1256,g7383,1
operon_75,g1214,2
operon_1475,g11230,1
operon_1256,g7382,2
operon_1475,g11229,2
operon_1474,GSOIDG00010843001,1
operon_1474,GSOIDG00010844001,2
operon_1473,g11226,1
operon_1473,g11225,2
operon_1465,g11221,1
operon_74,GSOIDG00003536001,1
operon_74,GSOIDG00003535001,2
operon_73,GSOIDG00003531001,1
operon_73,GSOIDG00003530001,2
operon_1465,g11220,2
operon_1464,g11219,1
operon_72,g1199,1
operon_72,g1198,2
operon_72,g1197,3
operon_1464,GSOIDG00010854001,2
operon_568,g3932,1
operon_1464,GSOIDG00010855001,3
operon_568,GSOIDG00001703001,2
operon_1464,GSOIDG00010856001,4
operon_1455,g11217,1
operon_1455,g11216,2
operon_1454,g11215,1
operon_1454,g11214,2
operon_1255,g7375,1
operon_1255,g7374,2
operon_1254,g7373,1
operon_1254,g7372,2
operon_67,g1174,1
operon_67,g1173,2
operon_65,GSOIDG00003489001,1
operon_65,g1169,2
operon_1252,g7364,1
operon_1252,g7363,2
operon_1251,g7362,1
operon_1251,GSOIDG00007609001,2
operon_63,g1144,1
operon_63,g1143,2
operon_62,g1140,1
operon_62,g1139,2
operon_61,GSOIDG00003457001,1
operon_61,GSOIDG00003456001,2
operon_60,g1134,1
operon_60,g1133,2
operon_60,g1132,3
operon_59,g1127,1
operon_59,g1126,2
operon_1342,GSOIDG00005066001,1
operon_1342,g11168,2
operon_1331,g11167,1
operon_560,g3869,1
operon_1331,GSOIDG00005063001,2
operon_1330,GSOIDG00005062001,1
operon_560,g3868,2
operon_1330,g11165,2
operon_55,GSOIDG00011280001,1
operon_55,GSOIDG00011281001,2
operon_55,g1112,3
operon_54,g1111,1
operon_54,g1110,2
operon_1322,g11161,1
operon_1322,g11160,2
operon_1322,g11159,3
operon_559,g3859,1
operon_559,g3858,2
operon_559,g3857,3
operon_2312,g14010,1
operon_2312,g14009,2
operon_2311,g13996,1
operon_1272,g11138,1
operon_1272,g11137,2
operon_2311,g13995,2
operon_2311,g13994,3
operon_1271,g11135,1
operon_1271,g11134,2
operon_1271,g11133,3
operon_1271,g11132,4
operon_558,g3843,1
operon_558,g3842,2
operon_1261,GSOIDG00005018001,1
operon_1261,GSOIDG00005017001,2
operon_1261,g11128,3
operon_1260,GSOIDG00005015001,1
operon_1260,g11127,2
operon_2310,g13991,1
operon_1260,g11126,3
operon_2310,g13990,2
operon_558,g3841,3
operon_1244,g7318,1
operon_1244,g7317,2
operon_1244,g7316,3
operon_46,g1057,1
operon_46,g1056,2
operon_42,g1047,1
operon_42,g1046,2
operon_42,g1045,3
operon_42,GSOIDG00011358001,4
operon_42,GSOIDG00011359001,5
operon_1153,g11067,1
operon_1153,g11066,2
operon_1237,g7275,1
operon_1237,g7274,2
operon_41,g1030,1
operon_41,g1029,2
operon_1111,g11043,1
operon_1111,g11042,2
operon_1100,GSOIDG00004912001,1
operon_1100,GSOIDG00004911001,2
operon_1234,GSOIDG00013132001,1
operon_1234,g7247,2
operon_1233,g7245,1
operon_1233,GSOIDG00014186001,2
operon_2307,g13963,1
operon_2307,g13962,2
operon_2306,g13961,1
operon_2306,g13960,2
operon_1229,g7235,1
operon_1229,g7234,2
operon_1228,g7227,1
operon_1228,g7226,2
operon_1024,GSOIDG00004875001,1
operon_1024,g11006,2
operon_1227,g7222,1
operon_1227,GSOIDG00013105001,2
operon_2302,g13946,1
operon_36,g994,1
operon_36,GSOIDG00011418001,2
operon_35,g992,1
operon_2302,g13945,2
operon_35,g991,2
operon_1001,g10998,1
operon_1001,GSOIDG00004861001,2
operon_1225,GSOIDG00013084001,1
operon_1225,g7205,2
operon_1225,g7204,3
operon_2299,g13936,1
operon_2299,g13935,2
operon_948,g10980,1
operon_948,g10979,2
operon_545,g3746,1
operon_545,g3745,2
operon_1222,g7186,1
operon_1222,g7185,2
operon_927,g10971,1
operon_927,g10970,2
operon_889,g10952,1
operon_889,g10951,2
operon_2297,g13928,1
operon_2297,g13927,2
operon_873,g10944,1
operon_25,g940,1
operon_873,g10943,2
operon_25,g939,2
operon_862,g10940,1
operon_862,g10939,2
operon_862,g10938,3
operon_839,GSOIDG00014338001,1
operon_839,GSOIDG00014339001,2
operon_2296,g13920,1
operon_23,g929,1
operon_2296,g13919,2
operon_23,g928,2
operon_22,g927,1
operon_2296,g13918,3
operon_2296,g13917,4
operon_22,g926,2
operon_2293,GSOIDG00005764001,1
operon_2293,GSOIDG00005763001,2
operon_535,GSOIDG00017163001,1
operon_535,GSOIDG00017162001,2
operon_19,g915,1
operon_1215,g7147,1
operon_19,g914,2
operon_1215,g7146,2
operon_19,g913,3
operon_533,g3699,1
operon_533,g3698,2
operon_1214,g7142,1
operon_1214,g7141,2
operon_797,g10912,1
operon_797,g10911,2
operon_1212,g7132,1
operon_1212,g7131,2
operon_771,g10902,1
operon_771,g10901,2
operon_14,g886,1
operon_14,g885,2
operon_1211,g7121,1
operon_1211,g7120,2
operon_12,g879,1
operon_12,GSOIDG00016414001,2
operon_1209,g7107,1
operon_1209,g7106,2
operon_524,g3654,1
operon_524,g3653,2
operon_523,g3652,1
operon_9,g866,1
operon_9,GSOIDG00008647001,2
operon_523,g3651,2
operon_523,g3650,3
operon_9,GSOIDG00008648001,3
operon_9,g864,4
operon_523,g3649,4
operon_8,g862,1
operon_8,g861,2
operon_5,g849,1
operon_5,g848,2
operon_4,g847,1
operon_4,GSOIDG00008674001,2
operon_517,g3618,1
operon_517,g3617,2
operon_2284,g13866,1
operon_2284,g13865,2
operon_655,g10841,1
operon_655,g10840,2
operon_1201,g7067,1
operon_1201,g7066,2
operon_1201,g7065,3
operon_1200,g7064,1
operon_1200,g7063,2
operon_1199,g7061,1
operon_1199,g7060_GSOIDG00017936001,2
operon_646,g10834,1
operon_646,g10833,2
operon_509,g3585,1
operon_509,g3584,2
operon_508,g3583,1
operon_508,g3582,2
operon_508,g3581,3
operon_2441,g808,1
operon_2441,g807,2
operon_2441,GSOIDG00007069001,3
operon_2441,GSOIDG00007068001,4
operon_2441,g805,5
operon_2440,g804,1
operon_2440,g803,2
operon_506,g3570,1
operon_506,g3569,2
operon_506,g3568,3
operon_1194,g7036,1
operon_1194,g7035,2
operon_578,g10803,1
operon_578,GSOIDG00016794001,2
operon_505,g3565,1
operon_505,g3564,2
operon_570,g10801,1
operon_570,g10800,2
operon_2278,g13837,1
operon_2278,g13836,2
operon_2276,g13830,1
operon_2276,g13829,2
operon_2276,g13828,3
operon_502,g3546,1
operon_502,g3545,2
operon_2275,g13826,1
operon_2275,g13825,2
operon_2274,g13824,1
operon_2274,g13823,2
operon_2432,g770,1
operon_2432,g769,2
operon_2432,g768,3
operon_2432,g767,4
operon_1191,g7014,1
operon_1191,g7013,2
operon_499,g3524,1
operon_499,g3523,2
operon_1190,g7007,1
operon_1190,g7006,2
operon_2429,g748,1
operon_2429,g747,2
operon_1188,g6993,1
operon_1188,g6992,2
operon_492,g10744,1
operon_496,g3506,1
operon_492,g10743,2
operon_496,g3505,2
operon_495,g3502,1
operon_495,GSOIDG00015777001,2
operon_2272,g13811,1
operon_2272,g13810,2
operon_2270,g13809,1
operon_483,g10735,1
operon_483,g10734,2
operon_2270,g13808,2
operon_483,g10733,3
operon_475,g10731,1
operon_475,g10730,2
operon_491,GSOIDG00015806001,1
operon_491,g3480_GSOIDG00015807001,2
operon_470,g10723,1
operon_470,g10722,2
operon_470,g10721,3
operon_470,g10720,4
operon_470,g10719,5
operon_2267,g13796,1
operon_2267,g13795,2
operon_432,g10704,1
operon_432,g10703,2
operon_1183,g6970,1
operon_1183,g6969,2
operon_2427,g711,1
operon_2427,g710,2
operon_485,g3449,1
operon_485,g3448,2
operon_360,g10670,1
operon_360,g10669,2
operon_1180,g6948,1
operon_1180,g6947,2
operon_1178,g6940,1
operon_1178,g6939,2
operon_1178,g6938,3
operon_1178,g6937,4
operon_1176,g6931,1
operon_1176,g6930,2
operon_306,GSOIDG00010382001,1
operon_306,GSOIDG00010381001,2
operon_305,GSOIDG00010380001,1
operon_305,GSOIDG00010379001,2
operon_304,GSOIDG00010378001,1
operon_304,GSOIDG00010377001,2
operon_481,g3415,1
operon_481,g3414,2
operon_2257,g13737,1
operon_2257,g13736,2
operon_277,g10625,1
operon_277,g10624,2
operon_267,g10623,1
operon_267,GSOIDG00010355001,2
operon_257,GSOIDG00010349001,1
operon_257,GSOIDG00010348001,2
operon_257,g10617,3
operon_256,g10616,1
operon_256,g10615,2
operon_256,g10614,3
operon_1173,g6906,1
operon_1173,g6905,2
operon_2421,g632,1
operon_2421,g631,2
operon_2420,g630,1
operon_2420,g629,2
operon_2420,g628,3
operon_480,g3388,1
operon_480,GSOIDG00015925001,2
operon_480,GSOIDG00015926001,3
operon_236,g10603,1
operon_236,g10602,2
operon_2418,g618,1
operon_2418,g617,2
operon_1172,g6895,1
operon_1172,g6894,2
operon_204,GSOIDG00010319001,1
operon_204,GSOIDG00010318001,2
operon_198,GSOIDG00010317001,1
operon_198,GSOIDG00010316001,2
operon_192,g10587,1
operon_192,GSOIDG00010311001,2
operon_2416,g602,1
operon_180,GSOIDG00010309001,1
operon_2416,g601,2
operon_180,GSOIDG00010308001,2
operon_161,g10581,1
operon_161,g10580,2
operon_160,g10579,1
operon_160,g10578,2
operon_150,g10573,1
operon_150,g10572,2
operon_2413,GSOIDG00002711001,1
operon_2413,g586,2
operon_132,g10559,1
operon_132,g10558,2
operon_2409,g565,1
operon_2409,g564,2
operon_2253,g13687,1
operon_2253,g13686,2
operon_473,g3307,1
operon_473,g3306,2
operon_473,g3305,3
operon_76,g10523,1
operon_76,g10522,2
operon_2251,g13678,1
operon_2251,g13677,2
operon_2251,g13676,3
operon_1161,GSOIDG00010134001,1
operon_1161,GSOIDG00010135001,2
operon_66,g10512,1
operon_66,g10511,2
operon_45,g10500,1
operon_45,g10499,2
operon_45,g10498,3
operon_45,g10497,4
operon_44,g10494,1
operon_44,g10493,2
operon_44,GSOIDG00015585001,3
operon_2402,g506,1
operon_2402,g505,2
operon_2248,g13652,1
operon_2248,g13651,2
operon_2401,g495,1
operon_2401,g494,2
operon_1154,g6772,1
operon_1154,g6771,2
operon_1154,g6770,3
operon_471,g3245,1
operon_471,g3244,2
operon_471,g3243,3
operon_1152,g6763,1
operon_2396,GSOIDG00006344001,1
operon_2396,GSOIDG00006343001,2
operon_1152,g6762,2
operon_1151,g6759,1
operon_1151,g6758,2
operon_2428,g10459,1
operon_2428,g10458,2
operon_2394,g471,1
operon_2394,g470,2
operon_1150,g6750,1
operon_1150,g6749,2
operon_2246,g13639,1
operon_2375,GSOIDG00004065001,1
operon_2246,g13638,2
operon_2246,g13637,3
operon_2375,GSOIDG00004066001,2
operon_2370,g10429,1
operon_2370,g10428,2
operon_2370,g10427,3
operon_464,g3210,1
operon_464,g3209,2
operon_1147,GSOIDG00014266001,1
operon_2245,g13634,1
operon_463,g3207,1
operon_2245,g13633,2
operon_1147,g6732,2
operon_463,GSOIDG00008501001,2
operon_463,GSOIDG00008502001,3
operon_2388,g443,1
operon_2388,g442,2
operon_2387,g441,1
operon_2387,g440,2
operon_2359,GSOIDG00004074001,1
operon_2387,g439,3
operon_2359,GSOIDG00004075001,2
operon_2385,g428,1
operon_2385,g427,2
operon_2385,g426,3
operon_2385,g425,4
operon_1144,g6720,1
operon_1144,g6719,2
operon_2242,g13623,1
operon_2242,g13622,2
operon_1142,g6711,1
operon_1142,g6710,2
operon_1142,g6709,3
operon_1142,g6708,4
operon_2331,g10396,1
operon_2331,g10395,2
operon_2331,g10394,3
operon_2331,g10393,4
operon_2382,g408,1
operon_2382,g407,2
operon_2382,GSOIDG00006289001,3
operon_2241,g13617,1
operon_2241,g13616,2
operon_2240,g13615,1
operon_2240,g13614,2
operon_2239,g13613,1
operon_2239,g13612,2
operon_2239,g13611,3
operon_2380,g401,1
operon_2380,g400,2
operon_2380,g399,3
operon_2379,g398,1
operon_2379,g397,2
operon_2295,g10381,1
operon_2295,g10380,2
operon_2238,g13607,1
operon_2238,g13606,2
operon_2294,g10378,1
operon_2294,g10377,2
operon_2294,g10376,3
operon_1137,g6679,1
operon_2294,g10375,4
operon_1137,g6678,2
operon_456,g3148,1
operon_456,g3147,2
operon_2260,g10364,1
operon_2260,g10363,2
operon_1134,GSOIDG00001670001,1
operon_1134,GSOIDG00001669001,2
operon_1133,g6663,1
operon_1133,g6662,2
operon_2373,g373,1
operon_2373,g372,2
operon_2236,g13596,1
operon_2236,g13595,2
operon_2236,g13594,3
operon_2235,g13590,1
operon_2235,g13589,2
operon_2235,g13588,3
operon_1130,g6645,1
operon_1130,g6644,2
operon_2234,g13587,1
operon_2234,g13586,2
operon_2233,g13584,1
operon_2233,g13583,2
operon_2220,GSOIDG00005487001,1
operon_2220,GSOIDG00005488001,2
operon_2209,g10339,1
operon_2209,g10338,2
operon_1128,g6625,1
operon_1128,g6624,2
operon_2231,g13571,1
operon_2231,g13570,2
operon_1127,g6616,1
operon_1127,g6615,2
operon_2230,g13566,1
operon_2230,g13565,2
operon_2178,g10317,1
operon_2178,g10316,2
operon_2169,g10312,1
operon_2169,g10311,2
operon_2228,g13559,1
operon_2228,g13558,2
operon_2227,g13557,1
operon_1126,g6607,1
operon_2367,GSOIDG00006192001,1
operon_2367,GSOIDG00006191001,2
operon_2227,g13556,2
operon_444,GSOIDG00007100001,1
operon_1126,g6606,2
operon_444,g3077,2
operon_1123,g6598,1
operon_1123,GSOIDG00006926001,2
operon_2366,g327,1
operon_2366,g326,2
operon_2128,GSOIDG00014170001,1
operon_2128,GSOIDG00014171001,2
operon_2226,g13545,1
operon_2226,g13544,2
operon_2226,g13543,3
operon_2226,g13542,4
operon_2226,g13541,5
operon_2226,g13540,6
operon_2225,g13538,1
operon_2225,g13537,2
operon_2360,g295,1
operon_2360,g294,2
operon_2223,g13529,1
operon_435,g3024,1
operon_435,g3023,2
operon_2223,g13528,2
operon_1121,g6567,1
operon_1121,g6566,2
operon_1121,g6565,3
operon_2222,g13520,1
operon_2222,g13519,2
operon_2047,g10251,1
operon_2047,g10250,2
operon_2047,g10249,3
operon_2046,g10248,1
operon_2046,g10247,2
operon_2046,g10246,3
operon_2356,g258,1
operon_2356,g257,2
operon_1117,GSOIDG00005117001,1
operon_2218,g13507,1
operon_1117,g6537,2
operon_2218,g13506,2
operon_428,g2987,1
operon_428,g2986,2
operon_2217,g13502,1
operon_2217,g13501,2
operon_2216,g13498,1
operon_2216,g13497,2
operon_1116,g6530,1
operon_1116,g6529,2
operon_425,g2975,1
operon_425,g2974,2
operon_425,GSOIDG00004258001,3
operon_425,GSOIDG00004253001,4
operon_1114,g6510,1
operon_1114,g6509,2
operon_2212,g13485,1
operon_2212,g13484,2
operon_1113,g6504,1
operon_1113,g6503,2
operon_1113,g6502,3
operon_1112,GSOIDG00005143001,1
operon_424,g2963,1
operon_424,GSOIDG00004240001,2
operon_1112,GSOIDG00005145001,2
operon_1112,g6499,3
operon_420,g2952,1
operon_420,g2951,2
operon_1107,g6481,1
operon_2211,g13474,1
operon_1107,g6480,2
operon_2211,g13473,2
operon_2210,g13470,1
operon_2210,g13469,2
operon_1105,g6468,1
operon_1928,GSOIDG00003080001,1
operon_1928,GSOIDG00003081001,2
operon_1105,g6467,2
operon_1104,g6466,1
operon_1928,g10185,3
operon_1104,g6465,2
operon_1104,g6464,3
operon_1104,g6463,4
operon_1920,g10183,1
operon_1920,g10182,2
operon_1909,g10181,1
operon_1909,g10180,2
operon_1909,g10179,3
operon_416,GSOIDG00004194001,1
operon_1103,g6457,1
operon_416,g2927,2
operon_1103,g6456,2
operon_2208,g13463,1
operon_2208,g13462,2
operon_2208,g13461,3
operon_2346,g190,1
operon_2208,g13460,4
operon_2346,g189,2
operon_2208,g13459,5
operon_2207,g13458,1
operon_2207,g13457,2
operon_1880,g10156,1
operon_1880,g10155,2
operon_1880,g10154,3
operon_1880,g10153,4
operon_410,g2890,1
operon_410,g2889,2
operon_1880,g10152,5
operon_1879,g10151,1
operon_1879,g10150,2
operon_1878,g10148,1
operon_1878,g10147,2
operon_1867,GSOIDG00001971001,1
operon_1867,g10146,2
operon_1866,g10145,1
operon_1866,g10144,2
operon_1097,g6430,1
operon_1097,g6429,2
operon_1857,g10140,1
operon_1857,g10139,2
operon_1857,g10138,3
operon_2342,GSOIDG00005967001,1
operon_2342,GSOIDG00005966001,2
operon_2205,g13440,1
operon_2205,g13439,2
operon_2341,GSOIDG00005960001,1
operon_2341,g147,2
operon_2340,g146,1
operon_2340,g145,2
operon_1841,g10123,1
operon_1841,g10122,2
operon_403,g2845,1
operon_403,GSOIDG00004092001,2
operon_2338,GSOIDG00016288001,1
operon_2338,g139,2
operon_2201,g13418,1
operon_2201,g13417,2
operon_1088,g6378,1
operon_1088,g6377,2
operon_1087,g6372,1
operon_1087,g6371,2
operon_1087,g6370,3
operon_1808,g10098,1
operon_1808,g10097,2
operon_1086,g6365,1
operon_1086,g6364,2
operon_398,GSOIDG00015342001,1
operon_398,g2814,2
operon_2197,g13399,1
operon_2197,g13398,2
operon_2196,g13390,1
operon_1080,g6340,1
operon_1080,g6339,2
operon_2196,g13389,2
operon_2196,g13388,3
operon_1076,g6330,1
operon_1076,g6329,2
operon_1301,g10073,1
operon_1301,GSOIDG00003048001,2
operon_1205,g10070,1
operon_1205,g10069,2
operon_2335,g99,1
operon_2335,g98,2
operon_391,g2782,1
operon_391,g2781,2
operon_2194,g13373,1
operon_2194,g13372,2
operon_2194,g13371,3
operon_2193,g13370,1
operon_2193,g13369,2
operon_645,g10045,1
operon_645,g10044,2
operon_552,g10036,1
operon_552,g10035,2
operon_469,g10032,1
operon_469,g10031,2
operon_468,g10030,1
operon_468,g10029,2
operon_2190,g13350,1
operon_2333,g68,1
operon_2333,g67,2
operon_2190,g13349,2
operon_2333,g66,3
operon_389,g2746,1
operon_389,g2745,2
operon_388,g2740,1
operon_388,g2739,2
operon_1073,g6291,1
operon_1073,g6290,2
operon_2329,g52,1
operon_2329,g51,2
operon_2328,g46,1
operon_2328,g45,2
operon_2,g10010,1
operon_2,g10009,2
operon_2189,g13335,1
operon_2189,g13334,2
operon_2189,g13333,3
operon_2282,GSOIDG00003028001,1
operon_2187,g13329,1
operon_2282,g10006,2
operon_2187,g13328,2
operon_2187,g13327,3
operon_1071,g6275,1
operon_2327,g29,1
operon_1071,g6274,2
operon_2327,g28,2
operon_1070,GSOIDG00018037001,1
operon_1070,g6272,2
operon_2081,g9998,1
operon_2081,g9997,2
operon_2081,g9996,3
operon_1993,GSOIDG00004730001,1
operon_2325,g18,1
operon_2325,g17,2
operon_1993,g9994,2
operon_1899,g9993,1
operon_1060,g14236,1
operon_1046,GSOIDG00008992001,1
operon_1060,g14235,2
operon_1046,GSOIDG00008993001,2
operon_1046,GSOIDG00008994001,3
operon_1060,g14234,3
operon_1899,g9992,2
operon_1060,g14233,4
operon_1899,g9991,3
operon_1807,g9990,1
operon_382,g2696,1
operon_382,g2695,2
operon_1066,g6256,1
operon_382,g2694,3
operon_1066,g6255,2
operon_382,g2693,4
operon_1807,g9989,2
operon_1044,g14147,1
operon_1048,g14159,1
operon_1044,g14146,2
operon_1043,g14145,1
operon_1048,g14158,2
operon_1043,g14144,2
operon_1047,g14156,1
operon_1042,g14142,1
operon_1042,g14141,2
operon_1054,g14207,1
operon_1054,g14206,2
operon_1062,g14254,1
operon_1053,g14205,1
operon_1053,g14204,2
operon_1063,g14266,1
operon_1058,g14222,1
operon_1062,g14253,2
operon_1058,g14221,2
operon_1052,g14202,1
operon_1063,g14265,2
operon_1047,g14155,2
operon_1055,g14212,1
operon_1052,g14201,2
operon_1055,g14211,2
operon_1052,g14200,3
